customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2785316123,Male,0,No,No,63.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.72,2520.26,No
206370338,Female,0,No,No,29.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),35.92,999.58,No
1299030211,Female,0,Yes,No,8.0,No,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),39.06,333.32,No
3824354890,Female,1,No,No,20.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.42,969.4,Yes
555268598,Male,1,Yes,No,72.0,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,38.11,2472.17,No
3909570041,Male,0,Yes,Yes,49.0,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.93,2366.75,No
3922947968,Female,1,No,No,16.0,No,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),18.66,319.18,No
1805696844,Male,1,No,No,53.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.24,1275.53,No
4080025952,Female,0,No,Yes,20.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),64.88,1170.51,No
1708074479,Female,0,Yes,No,13.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,50.12,623.99,Yes
3810559075,Male,0,No,No,46.0,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),41.38,2023.25,No
73769346,Male,0,No,No,9.0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),47.83,472.2,No
836195560,Female,0,No,No,13.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),63.65,829.21,Yes
446262988,Female,1,Yes,Yes,26.0,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),49.32,1290.69,No
3627938005,Male,0,Yes,No,30.0,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),23.84,687.26,No
2140916787,Male,1,No,Yes,42.0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,63.13,2797.53,No
4086521145,Female,0,No,Yes,11.0,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),17.14,204.52,No
1893228341,Male,0,Yes,No,27.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,36.32,930.48,No
3204405824,Female,1,No,No,3.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,29.06,93.94,Yes
1104677884,Female,0,No,No,3.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),44.4,131.3,No
3432057258,Male,0,Yes,Yes,13.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),32.74,450.76,No
4025959711,Female,0,No,No,42.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),45.7,2103.91,No
1076669501,Female,0,No,Yes,35.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.76,667.49,No
381830371,Male,0,Yes,Yes,20.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.95,860.34,Yes
3717563037,Female,0,Yes,No,4.0,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.46,220.93,No
572717471,Female,0,Yes,No,30.0,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),32.22,984.92,No
1493682317,Female,0,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),64.65,5092.25,No
2110305345,Male,0,Yes,No,24.0,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,23.49,603.69,No
3511205986,Female,0,Yes,No,9.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,32.63,302.13,No
4148433603,Male,0,Yes,Yes,22.0,No,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,37.8,899.14,No
3284122671,Female,0,No,No,5.0,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,40.49,201.68,Yes
574975819,Female,0,No,No,15.0,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,46.26,642.88,No
4225602849,Male,1,No,No,39.0,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),38.56,1375.93,No
1916910873,Male,1,No,No,60.0,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),39.76,2164.98,Yes
456484455,Female,0,No,No,19.0,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,47.62,974.86,No
3176877978,Male,0,No,Yes,7.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),27.04,194.21,No
4189038965,Female,0,No,No,41.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,53.24,2031.19,Yes
2613681241,Female,0,Yes,No,28.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),43.4,1173.99,Yes
2215327620,Female,0,Yes,No,22.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),36.59,769.4,Yes
4077397178,Male,1,Yes,No,26.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,15.0,389.06,No
3892618208,Male,0,No,No,19.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.06,375.42,Yes
1270567968,Male,1,No,Yes,24.0,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),29.44,742.63,No
1374472762,Female,0,Yes,Yes,27.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,59.96,1514.68,No
459472674,Female,0,Yes,No,29.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,46.64,1256.78,Yes
442932865,Female,0,No,Yes,25.0,No,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,47.31,1134.67,No
3069668733,Male,0,No,Yes,12.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,30.4,345.35,Yes
2628768033,Male,0,No,Yes,72.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.05,2748.98,Yes
3370341199,Male,0,Yes,No,23.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,49.07,1192.75,No
2398656484,Female,0,No,Yes,4.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,52.1,223.25,Yes
1695836339,Male,1,Yes,No,20.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,33.78,608.68,No
3508001953,Male,0,No,No,21.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,64.4,1468.65,Yes
514467343,Female,1,No,Yes,13.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,49.3,634.17,Yes
3444599473,Female,0,No,Yes,10.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,47.58,474.1,No
2194871455,Male,0,Yes,Yes,27.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),54.29,1401.59,No
1201899836,Female,0,No,No,27.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,57.39,1465.22,No
826459180,Male,0,Yes,Yes,8.0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,48.79,366.58,No
2264134922,Male,0,Yes,No,27.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,57.65,1415.0,No
2166601601,Male,0,No,No,32.0,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,17.0,503.68,No
2125154239,Male,0,Yes,No,8.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,23.98,174.13,No
3000961549,Female,1,No,No,20.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),47.56,924.41,No
2753410590,Female,0,Yes,No,72.0,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,55.01,3712.12,No
3623279464,Female,0,Yes,No,38.0,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),48.28,1927.12,No
86487476,Male,0,Yes,No,38.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,35.78,1451.59,No
3545901408,Female,0,No,No,38.0,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,48.79,1929.05,Yes
1867218899,Female,0,Yes,No,52.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),56.31,2989.73,No
1754273526,Male,0,No,No,13.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),41.31,527.04,Yes
3315845223,Female,1,No,No,5.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),46.18,243.93,No
1560189839,Female,1,No,No,19.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),38.0,686.52,Yes
3398534970,Female,0,No,No,16.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.34,336.98,Yes
269311377,Male,1,No,No,17.0,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,35.99,558.5,No
1557014015,Female,0,Yes,No,40.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,46.94,1791.44,No
579323576,Female,0,No,No,14.0,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,40.11,516.11,Yes
486729578,Female,0,Yes,No,72.0,No,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,40.71,2929.77,No
2871845540,Female,1,Yes,No,3.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),50.07,156.61,No
1594545371,Male,0,No,No,55.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),40.54,2212.92,No
04052503,Female,0,Yes,No,6.0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,40.8,229.47,No
227509011,Female,0,No,Yes,39.0,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,17.06,632.32,Yes
188774638,Female,0,No,No,37.0,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),33.84,1234.11,No
895565278,Male,1,No,No,20.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),59.67,1171.62,Yes
3773190541,Male,0,Yes,Yes,42.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),41.25,1896.8,No
3324166277,Male,0,Yes,Yes,12.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,47.73,543.25,Yes
1548953900,Male,0,Yes,Yes,10.0,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,21.88,221.09,No
1308437012,Female,0,Yes,Yes,39.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,62.04,2476.97,No
1863775740,Male,1,No,No,16.0,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.98,288.2,No
692084266,Female,1,No,No,72.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,54.8,4069.08,Yes
3109087782,Female,0,No,No,39.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,17.13,681.9,Yes
2548302240,Female,0,No,No,31.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.44,594.08,Yes
2196174760,Male,1,Yes,Yes,17.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),16.49,274.44,No
2982492426,Female,1,Yes,No,9.0,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,51.84,470.63,No
3487474605,Female,0,No,No,49.0,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.6,900.37,No
3132948360,Female,0,Yes,No,49.0,No,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,40.48,2023.58,No
1762553316,Male,0,Yes,Yes,13.0,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),23.82,334.75,No
1640393263,Female,0,No,No,7.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),36.08,273.33,Yes
736081036,Male,0,Yes,No,26.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.29,1255.43,Yes
1313821239,Female,0,Yes,No,25.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),18.56,487.22,No
1490221349,Male,0,No,No,44.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,21.27,925.16,No
194735469,Male,0,Yes,No,20.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,27.02,,No
57898803,Female,1,No,No,67.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,37.86,2603.13,Yes
1535819112,Male,0,Yes,Yes,35.0,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.53,1694.78,Yes
3521857925,Female,0,No,No,72.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,28.27,2096.61,No
1296225013,Female,0,Yes,Yes,7.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),46.28,334.5,No
2303336458,Male,0,Yes,No,28.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,55.46,1639.34,No
419335871,Male,1,Yes,No,63.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,56.81,3402.24,No
1761355372,Male,0,No,No,8.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,49.32,429.35,No
3532271767,Female,0,No,No,46.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),41.58,1950.97,No
2549625590,Female,1,No,No,5.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),57.16,268.46,No
4257491819,Male,0,No,No,9.0,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,48.57,399.43,No
3674706051,Female,0,Yes,No,8.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,47.0,394.75,No
2225416617,Male,0,No,No,9.0,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),39.49,336.51,No
2072441709,Female,0,No,No,42.0,No,No,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,37.99,1740.5,No
3570979244,Female,0,No,No,19.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),41.48,821.8,Yes
1381407748,Male,0,Yes,No,23.0,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,23.92,599.48,No
841631138,Female,0,No,No,12.0,No,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,43.72,517.73,No
3582932727,Male,0,No,Yes,25.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),35.05,880.62,No
2517624139,Female,0,No,No,62.0,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.27,1180.72,No
1466851071,Female,0,Yes,No,8.0,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,43.51,337.2,Yes
2704503052,Female,0,Yes,No,72.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),42.79,3204.87,No
283862272,Male,0,Yes,No,21.0,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),23.86,523.04,No
2480472886,Female,1,No,No,11.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.78,218.54,No
3129106088,Male,1,Yes,No,7.0,No,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,34.25,233.0,No
1687870553,Female,0,No,No,32.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.05,596.87,No
426781928,Male,0,Yes,No,29.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),17.8,,No
2597944029,Female,0,Yes,Yes,9.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),42.79,369.55,No
1167773780,Male,0,Yes,No,54.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),35.18,1839.43,No
3520505834,Female,0,No,No,36.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),50.24,1845.66,No
247397350,Female,0,Yes,Yes,52.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,17.6,967.06,No
3453658849,Male,0,No,No,58.0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,48.68,2547.79,No
1935990971,Female,0,No,No,7.0,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),40.62,287.66,No
2989506197,Female,0,No,No,57.0,No,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,39.43,2048.91,No
2208760630,Male,1,No,Yes,40.0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),48.3,1897.27,No
1212528717,Female,0,No,No,35.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,61.94,2233.6,No
1596324833,Female,0,No,Yes,20.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,46.91,848.95,No
4161939742,Female,0,Yes,Yes,55.0,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,21.4,1101.78,No
1780595970,Male,0,No,No,61.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),43.26,2759.46,Yes
851044172,Female,0,No,No,33.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,33.21,1055.21,Yes
1739407635,Male,0,Yes,No,35.0,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),24.12,789.47,No
27239677,Female,0,Yes,No,72.0,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,53.71,3827.87,No
3730005542,Male,0,No,No,1.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,57.65,59.33,Yes
247635647,Male,0,No,No,66.0,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,16.26,1002.96,No
2415132143,Male,0,Yes,No,26.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),40.97,1038.01,No
394110320,Male,0,No,Yes,69.0,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,18.41,1155.98,No
3762736051,Female,1,Yes,No,12.0,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41.03,470.31,No
783122547,Female,0,Yes,No,33.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,56.76,1860.0,No
2090428079,Female,0,No,Yes,32.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,46.63,1626.64,Yes
3814042886,Female,0,Yes,No,38.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),35.92,1411.78,No
756275457,Male,0,No,Yes,21.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),44.01,936.9,No
2462344726,Male,0,No,Yes,17.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.64,349.12,No
3141845730,Female,0,Yes,No,38.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,52.88,2148.97,No
2746444978,Female,0,Yes,Yes,41.0,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),56.41,2317.02,No
2219129826,Female,0,No,Yes,24.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),52.65,1143.28,No
335275628,Male,1,No,No,36.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,39.35,1304.29,No
2547998625,Female,0,No,No,72.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,41.68,3093.7,No
1646073978,Male,1,No,No,27.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.59,720.11,No
4111446863,Female,1,No,Yes,3.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),36.53,118.32,Yes
2525697398,Male,1,Yes,No,34.0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,48.13,1523.0,No
1331993366,Female,0,No,No,9.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,39.57,331.99,No
2307037013,Male,1,Yes,Yes,31.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,28.42,804.01,Yes
4159733373,Female,0,Yes,Yes,49.0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),48.61,2185.94,No
3713280947,Male,1,No,No,23.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),34.55,812.64,Yes
1301009399,Female,0,No,No,45.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,17.58,763.11,No
4184841188,Male,0,No,Yes,46.0,No,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.97,891.28,Yes
145648166,Female,0,No,Yes,58.0,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.64,3267.12,No
4023755020,Male,0,Yes,No,72.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),40.6,2673.98,No
2858909030,Male,0,No,No,70.0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,48.45,3058.62,No
215725286,Female,0,Yes,No,2.0,No,No,No,No,No,No,No,No,No,One year,No,Electronic check,17.32,36.38,No
305549533,Male,0,No,No,16.0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),48.8,839.37,No
3792380334,Male,0,No,Yes,12.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,46.89,566.68,No
2297240582,Female,0,No,No,40.0,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),27.42,1004.79,No
318903507,Female,0,No,No,23.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),62.22,1501.03,Yes
3662863323,Female,0,Yes,No,13.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,35.92,510.09,Yes
131943770,Male,0,No,No,16.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,47.66,694.18,No
1757189239,Female,0,Yes,No,18.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,35.84,623.5,No
174514557,Female,0,No,No,45.0,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.97,2031.86,No
799460103,Male,0,Yes,No,5.0,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,39.27,206.6,No
2166088749,Female,0,No,No,13.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),27.3,374.5,Yes
2799234240,Male,1,Yes,Yes,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),36.4,33.47,No
3040408185,Female,0,No,No,44.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),34.4,1407.01,No
4245750844,Female,0,No,No,55.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,41.77,2148.06,No
771478256,Male,0,Yes,No,36.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),39.82,1524.84,No
697355015,Male,1,No,Yes,40.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.11,1733.69,No
3501516109,Male,0,No,No,30.0,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,20.79,604.23,No
3800559794,Male,0,No,No,36.0,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),46.46,1759.14,No
3734126837,Female,0,Yes,No,4.0,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,46.18,187.38,No
337290494,Female,0,No,No,35.0,No,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),15.4,522.06,No
1968267639,Female,0,Yes,Yes,12.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,39.94,496.75,No
2686401702,Male,1,Yes,No,40.0,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,34.25,1334.19,No
1878710379,Female,1,Yes,No,22.0,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,21.56,431.71,No
2589283331,Male,0,No,Yes,64.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,26.23,1527.89,No
807623547,Male,0,Yes,No,31.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,41.42,1253.94,No
